id,idade,tempo_cliente,mensalidade,suporte_ligacoes,tem_servico_extra,pagamento_em_dia,churn
773,44,35,103.4,7,1,1,0
774,27,52,164.7,0,1,1,0
775,43,31,137.95,1,0,1,0
776,36,68,183.61,3,0,1,0
777,56,52,103.03,0,0,1,0
778,20,7,156.88,1,1,1,0
779,62,22,165.41,4,0,1,1
780,30,56,81.21,7,1,1,1
781,67,58,116.08,5,0,1,1
782,45,64,127.59,5,0,1,1
783,37,12,109.8,3,0,1,0
784,45,7,105.1,1,0,1,0
785,25,55,156.1,2,0,1,1
786,58,62,90.22,5,0,1,0
787,56,55,159.31,5,0,1,0
788,18,36,190.91,4,0,1,1
789,20,24,139.13,5,0,1,1
790,30,44,145.6,5,0,1,1
791,45,17,69.65,0,1,1,0
792,74,2,181.03,5,1,1,0
793,66,13,99.96,4,0,1,0
794,42,31,146.11,7,0,0,1
795,73,28,197.08,8,0,1,1
796,50,60,143.37,5,1,1,0
797,55,27,161.46,9,0,1,1
798,70,15,122.34,3,1,1,0
799,23,33,68.45,2,0,1,1
800,61,20,171.66,9,0,1,0
801,62,42,64.9,0,1,1,0
802,49,12,158.09,6,0,1,0
803,62,23,63.21,4,0,1,1
804,64,14,180.72,3,1,1,1
805,38,25,82.07,8,0,1,1
806,33,31,132.0,6,0,1,1
807,71,54,143.6,9,0,1,1
808,38,5,124.06,7,1,1,0
809,28,13,107.71,3,1,1,0
810,54,28,125.49,9,0,1,1
811,53,43,103.6,9,1,1,0
812,52,47,121.34,7,0,1,1
813,36,71,110.25,3,0,1,0
814,37,38,139.27,0,0,1,0
815,74,67,93.31,7,1,1,0
816,35,62,198.41,0,1,1,0
817,64,39,130.12,2,0,1,0
818,58,37,87.18,6,0,1,0
819,66,8,126.79,2,1,1,0
820,31,52,181.3,7,1,1,0
821,32,33,63.05,4,1,1,0
822,48,42,155.14,2,0,1,0
823,18,27,136.72,4,1,1,0
824,70,8,83.74,4,1,1,1
825,71,23,174.45,7,1,1,0
826,71,64,111.64,8,0,1,0
827,20,20,101.13,5,1,1,0
828,33,16,175.94,9,1,1,1
829,40,17,149.39,2,0,1,0
830,74,19,185.76,1,1,1,1
831,28,8,148.18,2,1,1,0
832,29,38,163.71,8,0,1,0
833,27,38,177.1,6,1,1,0
834,49,53,67.66,8,0,1,1
835,33,31,168.65,5,0,1,0
836,25,44,145.92,7,0,1,0
837,55,60,69.73,9,0,0,1
838,29,17,131.2,8,1,1,0
839,41,39,71.54,2,0,1,0
840,45,42,163.03,6,1,1,1
841,70,48,136.51,8,0,1,0
842,25,12,193.5,1,1,1,1
843,45,18,85.64,6,0,1,1
844,53,6,144.84,4,0,0,0
845,43,43,89.62,7,0,1,0
846,25,35,145.97,3,0,1,1
847,67,54,161.17,0,1,1,0
848,45,62,161.12,9,1,1,1
849,45,69,174.11,7,1,1,1
850,54,16,179.5,5,1,1,0
851,58,8,70.82,7,1,1,1
852,53,31,108.06,2,0,1,0
853,44,10,156.2,7,0,0,1
854,71,56,129.8,7,1,1,0
855,34,70,86.69,0,0,1,1
856,26,20,137.38,3,0,1,0
857,50,5,117.04,6,0,1,1
858,70,23,114.61,0,0,1,1
859,37,9,173.37,2,0,1,0
860,30,58,117.06,2,0,1,0
861,45,59,63.7,5,0,1,0
862,65,54,68.13,4,0,0,0
863,46,46,179.87,6,0,1,0
864,30,22,194.48,2,0,1,0
865,63,64,156.38,0,0,1,1
866,52,8,111.01,2,1,1,0
867,23,20,191.4,7,0,1,1
868,35,51,152.79,4,1,1,0
869,68,39,178.21,2,0,1,0
870,22,37,167.22,7,0,1,0
871,64,50,113.08,5,0,1,0
872,42,34,127.02,2,0,1,0
873,19,33,86.06,4,0,1,1
874,27,31,100.88,0,1,0,0
875,73,54,168.94,5,1,1,0
876,47,44,185.16,8,0,1,0
877,67,34,161.42,6,0,0,1
878,62,71,125.12,7,1,1,0
879,22,62,72.11,5,0,1,0
880,72,23,67.97,4,1,0,0
881,73,46,112.41,5,1,1,0
882,50,56,124.94,6,1,1,0
883,71,7,145.28,8,0,0,0
884,18,61,60.91,7,0,1,1
885,35,3,198.56,4,1,1,0
886,49,38,110.95,6,0,1,1
887,64,34,178.73,7,0,1,0
888,66,44,134.9,0,0,0,1
889,28,30,78.26,7,0,1,1
890,38,17,171.66,6,1,1,0
891,43,59,159.38,1,1,1,1
892,42,10,133.84,1,1,1,0
893,39,18,132.04,5,1,0,0
894,44,45,72.25,2,0,1,1
895,66,59,151.82,0,0,0,1
896,30,62,187.57,7,0,1,1
897,50,59,73.05,6,0,1,0
898,51,49,96.89,3,0,1,0
899,58,63,186.32,0,1,0,0
900,52,32,99.81,1,0,1,0
901,18,10,151.55,8,1,1,1
902,38,11,134.87,3,1,1,1
903,65,70,143.49,2,0,0,1
904,72,62,118.21,7,0,1,0
905,23,47,102.0,3,1,1,0
906,45,34,66.79,6,1,1,0
907,34,17,164.2,4,1,1,0
908,22,54,164.45,4,0,1,1
909,48,40,153.9,5,0,1,0
910,22,19,150.11,3,0,1,1
911,55,67,94.12,1,0,1,1
912,20,53,63.13,5,0,1,0
913,70,64,173.22,4,1,1,1
914,40,47,128.76,2,0,1,1
915,54,6,102.96,3,1,1,0
916,70,16,74.27,2,0,1,0
917,54,18,68.78,2,0,1,0
918,27,52,108.84,3,0,1,0
919,27,48,172.66,1,0,1,0
920,36,43,188.62,3,1,1,1
921,34,39,185.55,9,0,1,0
922,38,49,188.8,1,1,1,0
923,31,12,187.08,9,1,1,0
924,26,10,133.81,7,1,1,0
925,63,71,90.72,9,0,0,0
926,18,55,171.73,4,0,1,1
927,68,1,89.92,6,0,1,0
928,62,49,97.41,3,0,0,1
929,30,36,92.66,9,1,1,0
930,21,21,132.1,5,0,1,0
931,18,37,105.06,9,1,1,1
932,66,24,81.58,3,1,1,0
933,57,55,123.44,5,1,1,1
934,49,25,182.35,0,0,1,1
935,51,7,139.88,5,0,1,0
936,45,71,182.97,5,0,1,0
937,48,71,87.42,1,1,1,0
938,25,24,83.38,9,0,1,0
939,56,11,140.58,9,0,1,0
940,43,12,124.87,8,0,1,0
941,51,35,152.42,5,0,1,0
942,71,63,171.25,6,0,1,0
943,71,68,165.18,1,0,0,0
944,20,57,191.92,1,1,1,1
945,67,13,115.76,1,0,1,1
946,29,23,88.89,9,1,1,1
947,18,39,137.13,8,1,1,0
948,71,12,75.5,2,0,1,0
949,61,34,100.44,3,1,1,0
950,22,71,89.1,0,0,1,0
951,47,31,115.52,0,1,1,0
952,47,62,75.57,3,1,1,0
953,74,13,64.46,1,1,1,0
954,34,31,151.95,7,0,1,0
955,65,2,145.43,3,0,1,0
956,64,15,159.17,2,1,1,1
957,40,57,152.45,2,1,1,0
958,32,34,76.0,5,1,1,0
959,54,68,100.75,5,1,1,0
960,38,29,78.13,5,0,1,0
961,31,66,178.02,5,0,1,0
962,19,16,164.57,7,1,1,0
963,28,39,88.21,7,1,1,0
964,68,37,107.78,8,0,1,1
965,56,21,195.33,0,0,1,0
966,55,44,143.18,9,0,1,1
967,51,19,172.16,7,0,1,1
968,55,71,97.04,4,0,1,1
969,67,8,89.41,2,0,1,0
970,51,66,169.75,9,0,1,1
971,35,41,156.02,2,0,1,1
972,47,70,155.34,5,1,1,0
973,32,61,137.37,7,0,1,0
974,44,26,138.9,9,0,1,1
975,68,71,163.0,1,1,1,0
976,51,70,97.8,8,1,1,0
977,69,29,109.39,4,0,1,1
978,74,66,182.03,4,1,0,0
979,55,19,103.24,0,0,1,0
980,50,68,136.48,5,0,1,1
981,41,58,158.37,4,0,1,0
982,32,70,199.99,6,1,1,0
983,47,57,120.94,6,0,1,0
984,72,37,119.93,3,0,1,1
985,59,61,177.96,4,0,1,0
986,68,30,172.77,9,0,1,1
987,34,71,162.35,7,0,1,1
988,22,25,124.85,1,0,1,0
989,46,65,105.35,0,0,1,0
990,21,6,145.22,5,1,1,0
991,27,18,182.67,3,0,1,0
992,73,10,183.73,9,1,0,1
993,34,11,75.19,2,0,1,0
994,27,65,119.97,6,1,1,0
995,34,65,125.06,7,1,1,0
996,37,52,196.87,3,1,1,0
997,41,67,154.92,9,1,1,0
998,22,31,117.01,5,0,1,0
999,51,17,63.65,1,0,1,0
1000,23,55,139.15,7,1,1,1
1001,70,36,73.45,5,0,1,1
1002,19,26,176.82,8,0,1,0
1003,30,53,165.35,5,1,0,0
1004,60,17,124.47,5,0,0,0
1005,60,25,120.09,1,1,1,0
1006,65,2,185.63,4,1,1,0
1007,28,5,100.38,8,1,1,0
1008,68,4,94.86,0,0,1,0
1009,64,36,191.49,3,1,1,0
1010,74,6,173.29,9,0,1,0
1011,40,21,174.89,9,0,1,0
1012,72,26,87.33,2,1,1,0
1013,33,55,80.06,0,0,0,0
1014,48,39,63.64,0,1,0,1
1015,28,33,93.19,0,1,1,1
1016,71,14,168.39,0,1,1,0
1017,33,56,93.61,1,0,1,1
1018,25,21,162.07,4,0,1,0
1019,21,46,95.27,1,1,1,0
1020,57,16,115.34,3,1,1,0
1021,21,16,197.64,8,1,1,0
1022,73,29,94.27,2,1,0,0
1023,42,8,112.69,1,0,1,0
1024,20,3,102.15,3,0,1,0
1025,49,19,75.35,8,0,1,1
1026,20,66,128.59,3,1,1,0
1027,44,22,113.02,4,0,1,0
1028,46,46,157.28,3,1,1,0
1029,49,13,174.46,7,0,1,1
1030,67,33,136.19,3,0,0,0
1031,68,5,64.51,1,0,0,0
1032,36,27,146.65,3,1,1,0
1033,38,24,67.75,1,1,1,1
1034,22,67,146.29,8,1,1,1
1035,35,63,155.9,7,0,1,0
1036,45,48,87.69,8,0,1,1
1037,59,63,174.71,3,1,1,0
1038,39,12,187.55,0,0,1,0
1039,38,28,173.83,2,0,1,0
1040,23,44,102.72,6,0,1,1
1041,18,43,142.13,0,0,1,1
1042,22,17,188.07,7,0,1,0
1043,58,40,104.89,8,0,1,0
1044,29,49,174.8,7,0,1,0
1045,43,57,61.33,4,0,1,0
1046,63,64,60.51,8,1,1,0
1047,51,57,166.36,3,0,0,0
1048,66,70,166.6,8,0,1,1
1049,31,43,170.46,0,1,1,0
1050,43,23,190.2,2,1,1,0
1051,62,27,76.51,3,0,1,0
1052,44,58,92.48,9,0,1,0
1053,26,37,186.52,0,0,1,0
1054,43,6,84.81,5,1,1,0
1055,74,65,155.51,3,1,1,0
1056,64,6,134.26,3,0,1,1
1057,74,50,71.65,0,1,1,0
1058,39,22,99.94,4,0,1,1
1059,64,25,132.85,8,0,1,1
1060,73,51,179.33,5,1,0,0
1061,47,48,159.06,7,0,1,1
1062,60,70,147.06,3,0,0,0
1063,65,65,129.44,8,1,1,0
1064,34,60,101.82,6,0,1,0
1065,43,46,76.69,6,0,1,1
1066,53,36,117.27,7,0,1,0
1067,18,58,63.99,1,0,1,0
1068,25,38,89.55,5,0,1,0
1069,66,11,120.55,6,0,1,1
1070,52,12,118.6,2,1,1,0
1071,69,42,66.2,7,1,1,1
1072,32,39,142.47,0,0,1,0
1073,64,71,136.96,0,0,1,0
1074,73,11,70.93,9,1,1,1
1075,39,36,192.04,2,0,1,1
1076,31,52,73.91,5,0,1,0
1077,43,31,179.68,6,1,1,1
1078,45,33,60.04,1,1,1,1
1079,40,13,183.52,5,0,1,0
1080,31,18,62.76,4,0,1,0
1081,41,41,166.09,5,0,0,0
1082,19,58,110.64,0,0,1,1
1083,62,56,163.35,9,0,0,0
1084,43,24,116.24,6,0,1,1
1085,31,31,69.93,7,1,1,1
1086,73,55,167.45,6,1,1,0
1087,68,10,69.98,8,1,1,0
1088,24,60,189.1,0,1,1,0
1089,20,2,67.14,9,0,1,1
1090,64,15,127.11,8,0,1,0
1091,40,3,161.22,2,0,1,0
1092,63,43,115.05,1,0,1,1
1093,60,31,90.41,5,1,1,0
1094,64,70,166.27,4,0,1,0
1095,62,67,169.8,3,1,1,0
1096,35,56,189.18,3,1,0,0
1097,55,63,112.66,7,1,1,0
1098,52,15,130.88,9,1,1,1
1099,68,10,110.84,2,0,1,0
1100,32,38,95.99,0,0,1,0
1101,42,47,165.14,4,0,1,1
1102,72,57,107.55,7,1,1,0
1103,54,50,119.94,2,0,1,0
1104,45,71,116.51,1,0,1,0
1105,27,15,159.77,0,0,0,0
1106,56,18,188.49,3,0,0,0
1107,74,2,153.35,1,0,1,0
1108,34,43,126.02,7,1,1,0
1109,56,26,169.09,9,0,1,0
1110,39,71,149.74,8,0,1,0
1111,43,38,68.49,9,0,1,0
1112,61,42,73.39,0,0,0,1
1113,42,5,65.31,1,0,1,0
1114,34,11,123.95,5,1,0,0
1115,30,65,175.62,9,1,1,1
1116,37,34,103.83,6,0,1,0
1117,42,1,113.78,1,1,1,0
1118,21,2,187.33,7,1,1,0
1119,27,20,177.17,9,0,1,1
1120,20,61,153.11,8,0,1,0
1121,58,21,97.35,7,0,1,0
1122,62,68,76.39,8,0,1,0
1123,35,12,62.25,5,0,1,0
1124,64,22,74.98,6,0,1,1
1125,53,20,100.96,5,1,1,0
1126,64,1,137.25,6,0,1,1
1127,39,30,68.96,2,1,0,0
1128,51,24,79.07,3,0,1,0
1129,64,14,85.35,8,0,1,1
1130,25,36,148.48,2,0,0,0
1131,57,69,146.21,1,1,1,0
1132,66,24,137.11,6,0,1,0
1133,61,60,95.07,5,1,1,0
1134,36,55,111.96,2,0,0,0
1135,59,24,73.54,5,0,1,0
1136,58,24,91.7,6,1,1,1
1137,54,54,185.68,5,1,1,0
1138,23,26,197.16,0,0,1,0
1139,69,66,150.67,0,0,1,0
1140,43,38,188.36,8,0,1,0
1141,51,65,149.98,5,0,1,0
1142,73,51,64.65,1,1,0,0
1143,62,35,199.55,0,0,0,0
1144,23,43,73.85,1,1,1,0
1145,54,29,155.57,7,1,1,0
1146,74,37,95.4,4,1,1,1
1147,50,58,114.88,6,0,1,0
1148,70,54,150.43,6,1,0,1
1149,39,39,121.11,1,1,1,1
1150,38,42,95.08,3,1,1,0
1151,23,28,106.82,1,1,1,0
1152,23,29,107.82,6,0,1,0
1153,72,43,194.31,4,0,1,0
1154,65,3,171.81,0,0,1,1
1155,21,10,124.2,1,0,1,1
1156,47,59,87.97,5,1,1,0
1157,28,14,173.54,3,0,0,1
1158,47,47,82.01,6,0,0,1
1159,48,42,89.46,1,0,1,0
1160,41,32,111.24,1,0,1,0
1161,72,32,183.25,5,0,1,1
1162,26,42,78.45,7,0,1,0
1163,72,32,77.11,0,1,1,0
1164,20,26,129.16,4,0,1,1
1165,68,1,98.7,0,0,1,0
1166,48,56,139.62,5,0,1,0
1167,57,2,123.23,6,0,0,0
1168,54,30,120.89,5,0,1,0
1169,53,71,75.68,8,0,1,1
1170,41,52,79.75,2,0,1,0
1171,48,9,174.95,7,0,1,0
1172,23,22,184.02,2,1,1,0
1173,19,34,92.86,6,0,1,0
1174,37,49,75.88,4,0,1,1
1175,45,1,67.48,0,0,1,0
1176,28,53,145.16,3,1,1,0
1177,21,40,160.15,8,1,1,1
1178,32,45,112.19,7,0,1,1
1179,23,68,155.15,2,0,1,1
1180,71,9,159.81,1,0,1,0
1181,66,22,190.95,8,1,1,0
1182,47,18,69.08,0,0,1,0
1183,73,43,86.92,8,0,1,1
1184,55,39,69.59,6,1,1,1
1185,68,6,181.52,1,0,1,0
1186,74,48,170.96,4,0,1,0
1187,19,7,140.45,1,1,1,0
1188,32,69,71.71,4,1,1,0
1189,28,16,98.26,6,1,1,1
1190,25,1,101.68,4,1,1,0
1191,43,37,138.5,1,1,0,0
1192,68,37,96.13,4,1,1,0
1193,62,64,70.21,9,0,1,1
1194,61,62,162.31,5,0,0,0
1195,22,61,101.87,4,0,1,0
1196,23,33,123.33,1,1,1,1
1197,43,66,77.87,5,0,1,1
1198,71,30,172.36,5,0,1,0
1199,21,20,139.17,1,0,1,1
1200,36,60,186.22,3,0,0,0
1201,37,24,129.37,6,1,0,1
1202,50,4,191.8,0,0,1,0
1203,37,37,184.86,0,1,0,1
1204,66,4,140.7,5,0,1,0
1205,29,18,190.75,6,0,1,0
1206,64,66,105.23,4,1,1,1
1207,18,48,111.19,9,0,0,0
1208,43,33,66.37,7,0,1,1
1209,31,58,142.49,3,1,0,1
1210,55,28,161.07,2,0,0,1
1211,54,35,168.29,6,1,0,1
1212,28,10,80.97,3,1,1,0
1213,53,65,122.18,0,0,1,1
1214,30,42,84.76,7,0,1,1
1215,60,9,152.7,4,0,1,0
1216,20,60,82.11,7,0,0,0
1217,50,15,186.58,7,0,1,0
1218,23,57,92.29,4,0,1,1
1219,67,69,100.8,7,1,1,0
1220,73,22,179.13,6,1,1,0
1221,27,64,124.19,2,1,1,0
1222,22,41,63.36,3,0,0,1
1223,40,71,129.24,6,0,0,1
1224,27,56,71.84,3,0,1,0
1225,61,23,197.95,5,1,1,0
1226,19,25,142.34,1,1,1,0
1227,30,6,95.91,1,1,1,0
1228,57,34,138.92,2,0,0,0
1229,19,63,70.76,9,0,1,1
1230,37,9,171.98,6,0,1,1
1231,18,60,189.55,2,0,0,0
1232,54,49,182.42,2,1,1,1
1233,26,51,107.85,3,0,1,1
1234,34,60,105.61,9,1,1,0
1235,26,70,64.91,5,1,1,0
1236,28,37,151.2,0,0,1,0
1237,32,31,134.89,5,1,1,0
1238,41,41,124.31,7,0,1,0
1239,55,62,187.07,7,1,1,0
1240,72,58,83.5,5,1,1,0
1241,52,14,61.35,5,0,1,0
1242,47,36,70.26,2,0,1,0
1243,48,36,91.27,1,1,1,0
1244,66,8,64.66,6,0,1,0
1245,22,26,130.4,7,1,1,1
1246,61,36,103.97,9,0,1,0
1247,67,48,85.27,5,0,1,0
1248,31,28,165.01,4,1,1,0
1249,70,68,88.62,3,0,1,1
1250,73,62,156.26,0,0,0,0
1251,28,51,108.9,8,1,1,0
1252,26,42,131.66,9,0,1,0
1253,51,29,190.74,3,0,1,0
1254,29,10,65.23,1,0,1,1
1255,52,39,130.04,3,1,1,0
1256,52,1,179.62,4,0,1,0
1257,18,39,142.32,1,1,1,0
1258,57,21,98.76,6,0,1,1
1259,39,65,115.68,2,0,1,1
1260,46,15,155.24,7,0,1,1
1261,25,4,184.71,3,1,1,1
1262,28,60,65.75,4,0,1,0
1263,58,61,70.02,2,0,1,0
1264,54,20,105.51,4,0,1,0
1265,31,10,92.59,8,0,1,0
1266,47,34,97.09,1,0,1,0
1267,52,48,90.98,6,0,0,1
1268,38,33,87.42,9,0,1,0
1269,54,61,78.29,7,1,1,0
1270,22,10,190.75,2,0,1,0
1271,36,54,80.19,3,0,1,1
1272,31,65,88.62,9,0,1,0
1273,43,1,94.48,1,0,1,0
1274,21,5,190.62,9,0,1,0
1275,42,15,165.8,8,0,1,1
1276,62,28,170.56,2,1,1,0
1277,59,23,74.67,8,0,1,0
1278,42,17,177.08,6,0,1,0
1279,35,13,117.15,5,0,1,0
1280,57,14,96.8,2,1,0,0
1281,25,11,140.61,6,0,1,0
1282,56,28,175.11,2,0,1,0
1283,57,42,169.01,5,0,1,0
1284,31,61,184.6,7,1,0,1
1285,49,64,189.94,4,0,1,0
1286,68,31,93.34,2,0,1,0
1287,55,10,119.34,5,0,1,0
1288,50,8,62.05,7,1,1,0
1289,40,21,183.11,9,0,1,1
1290,32,59,81.64,2,1,1,0
1291,50,50,180.61,4,1,1,0
1292,42,69,106.11,8,0,1,1
1293,34,70,111.54,9,0,1,1
1294,50,30,65.48,9,0,0,1
1295,64,17,105.76,2,0,1,0
1296,72,20,184.37,1,1,1,0
1297,19,48,63.58,7,0,1,1
1298,31,2,116.89,6,0,1,1
1299,70,37,64.4,8,0,1,1
1300,57,1,111.93,3,1,1,0
1301,57,4,84.17,2,0,1,0
1302,68,54,95.31,9,0,1,1
1303,56,25,182.86,4,0,1,0
1304,68,3,121.05,0,1,1,1
1305,23,9,98.33,4,0,1,0
1306,23,34,142.51,2,0,1,1
1307,20,43,79.89,0,1,1,0
1308,24,22,96.31,2,0,0,0
1309,68,70,136.47,4,0,0,0
1310,25,2,93.25,4,1,1,1
1311,59,66,155.08,9,0,1,1
1312,69,32,128.81,7,0,1,1
1313,32,16,168.08,0,0,1,0
1314,64,1,192.75,6,1,0,1
1315,46,48,76.21,4,1,0,1
1316,50,50,106.85,2,0,1,0
1317,69,13,104.74,3,0,1,0
1318,47,15,81.17,2,0,1,1
1319,56,53,173.44,7,0,1,1
1320,44,44,166.38,3,1,1,0
1321,53,8,127.82,2,1,1,0
1322,46,46,135.29,1,0,1,0
1323,55,69,68.34,2,1,1,0
1324,74,19,137.77,6,0,1,1
1325,50,38,170.79,5,0,1,1
1326,54,11,140.34,9,1,1,1
1327,44,43,97.14,4,0,1,1
1328,72,20,153.46,7,0,1,0
1329,50,20,110.61,0,0,0,0
1330,21,21,136.28,2,0,1,0
1331,39,57,128.26,1,0,1,0
1332,19,50,113.36,1,1,1,1
1333,27,26,160.64,0,0,1,1
1334,22,30,183.74,4,0,1,1
1335,27,31,60.73,4,0,1,0
1336,50,42,190.71,2,1,1,1
1337,71,68,131.61,8,0,1,0
1338,55,61,158.1,5,1,1,1
1339,30,61,179.79,9,0,1,1
1340,48,70,125.39,5,0,1,0
1341,64,68,176.9,9,1,1,1
1342,53,17,84.87,5,0,1,0
1343,62,19,82.28,1,0,1,1
1344,41,51,152.05,9,1,1,0
1345,69,70,181.82,9,0,1,0
1346,73,63,184.94,7,1,1,1
1347,32,30,150.12,5,0,1,1
1348,46,25,133.57,2,1,1,0
1349,25,71,106.4,9,1,1,0
1350,22,26,197.2,8,0,1,0
1351,46,56,104.76,1,0,1,1
1352,64,22,164.19,6,0,1,0
1353,21,19,134.48,2,1,0,1
1354,29,31,145.19,5,1,1,1
1355,62,26,115.09,4,0,1,1
1356,19,42,195.08,5,0,1,1
1357,44,41,140.04,7,0,1,0
1358,48,23,191.29,2,1,1,0
1359,68,47,61.06,1,1,1,0
1360,68,13,140.17,7,0,1,0
1361,53,66,160.41,0,1,1,1
1362,53,66,164.31,1,0,1,0
1363,43,16,186.7,9,1,1,0
1364,60,28,60.62,0,0,1,0
1365,44,35,60.05,4,1,1,0
1366,22,41,126.12,7,1,1,0
1367,37,31,64.1,1,1,1,0
1368,28,32,196.43,3,1,1,0
1369,27,54,91.09,3,0,1,1
1370,57,59,126.17,6,1,1,0
1371,55,41,68.56,0,1,0,0
1372,23,66,133.09,8,0,1,0
1373,25,54,113.19,2,0,1,1
1374,40,40,66.25,5,1,1,1
1375,64,28,106.92,9,0,0,0
1376,43,37,114.8,4,0,1,0
1377,63,65,198.59,3,1,1,0
1378,60,55,89.1,8,0,1,0
1379,29,4,136.27,8,1,1,0
1380,43,10,198.22,0,0,1,1
1381,30,47,170.88,6,0,1,1
1382,57,14,199.07,9,0,1,1
1383,35,38,195.56,8,0,0,0
1384,42,12,128.54,4,1,1,0
1385,50,45,157.49,0,1,1,0
1386,64,17,75.46,7,0,1,1
1387,57,35,121.76,4,1,0,1
1388,60,66,173.26,5,1,1,0
1389,29,41,130.75,6,1,1,0
1390,61,67,158.38,9,1,1,1
1391,53,29,164.41,6,0,1,0
1392,65,18,95.49,6,0,1,0
1393,21,20,182.6,0,1,0,0
1394,22,14,124.38,6,1,1,0
1395,73,34,89.43,2,0,1,0
1396,54,49,181.16,4,1,0,0
1397,25,54,118.49,9,0,1,0
1398,59,31,165.04,4,0,1,0
1399,66,58,136.72,7,0,1,0
1400,45,42,113.46,6,0,1,0
1401,48,58,173.38,6,1,1,1
1402,26,30,141.83,5,0,1,0
1403,71,25,114.68,6,0,1,1
1404,68,63,75.34,6,0,1,1
1405,46,19,185.36,4,0,1,0
1406,31,8,64.97,4,0,1,1
1407,57,3,180.85,3,1,1,0
1408,58,67,110.39,3,0,1,0
1409,39,17,149.51,4,1,1,0
1410,28,14,189.11,9,0,1,1
1411,40,9,81.24,8,1,0,0
1412,18,62,139.37,5,0,1,0
1413,63,21,167.02,7,0,1,1
1414,54,37,166.06,8,1,1,0
1415,38,11,133.59,3,1,1,0
1416,43,20,147.46,6,0,0,1
1417,63,35,166.05,4,0,1,1
1418,53,53,177.74,3,0,1,0
1419,71,47,166.65,6,0,1,1
1420,40,52,109.56,2,0,1,0
1421,74,8,199.54,0,0,1,1
1422,18,4,120.83,6,1,0,1
1423,71,27,63.43,8,1,0,1
1424,72,44,110.77,1,0,1,0
1425,68,40,77.89,6,1,1,0
1426,57,47,77.0,9,0,1,0
1427,32,44,99.41,1,0,1,0
1428,38,48,67.47,2,1,1,0
1429,64,52,156.39,9,1,0,1
1430,26,68,70.36,9,1,1,0
1431,70,11,88.46,2,1,1,0
1432,26,4,73.01,3,0,1,0
1433,27,48,68.84,5,0,0,0
1434,69,26,97.49,2,1,1,0
1435,74,39,140.07,8,0,1,0
1436,70,58,195.06,1,0,1,0
1437,43,19,182.58,6,0,0,1
1438,58,58,182.63,5,1,1,1
1439,52,28,84.65,1,1,1,0
1440,69,66,97.09,2,0,1,0
1441,42,10,70.7,5,1,1,0
1442,43,58,168.99,9,1,1,0
1443,28,14,69.77,3,0,1,1
1444,55,15,137.94,0,0,1,1
1445,19,33,94.7,0,0,0,0
1446,24,17,94.08,2,0,1,0
1447,35,24,198.7,7,1,1,0
1448,44,30,165.95,3,1,1,0
1449,51,62,177.17,0,0,1,1
1450,44,13,140.08,7,1,1,1
1451,34,62,181.94,9,0,1,1
1452,60,47,150.37,5,0,1,0
1453,61,16,192.46,0,1,1,0
1454,68,66,99.39,9,0,1,0
1455,71,43,143.34,9,1,1,0
1456,41,8,156.62,5,0,1,0
1457,42,3,115.01,0,0,0,1
1458,24,12,183.16,9,0,1,0
1459,69,16,197.17,9,0,1,1
1460,23,59,129.13,2,0,1,1
1461,70,49,114.69,1,1,0,1
1462,41,63,126.07,3,0,1,1
1463,50,62,179.38,1,0,1,1
1464,66,49,150.37,4,0,1,0
1465,46,51,66.27,3,1,1,0
1466,60,33,135.9,5,0,0,0
1467,39,30,62.42,6,1,1,0
1468,43,59,168.99,1,0,1,1
1469,45,15,105.96,1,0,1,1
1470,67,23,126.08,7,1,0,0
1471,38,45,171.81,8,0,1,1
1472,66,62,66.5,4,0,1,0
1473,24,71,82.2,6,0,1,0
1474,34,15,115.71,8,1,1,0
1475,37,46,92.19,0,0,0,0
1476,58,64,107.31,7,0,1,0
1477,66,46,199.74,9,0,1,0
1478,37,56,175.56,9,0,0,1
1479,71,44,183.75,8,1,0,1
1480,39,29,191.19,8,0,1,1
1481,45,62,107.73,9,1,1,0
1482,57,52,101.59,6,1,1,1
1483,66,54,92.77,9,0,1,1
1484,24,57,176.22,2,1,1,0
1485,18,66,155.14,4,0,1,1
1486,49,22,93.06,1,1,1,1
1487,30,20,112.78,9,0,0,0
1488,47,33,130.94,2,1,1,0
1489,40,25,133.94,9,0,1,0
1490,68,46,184.42,6,1,1,0
1491,73,57,113.28,0,1,0,0
1492,36,5,187.19,2,0,1,0
1493,49,55,121.79,4,0,1,0
1494,47,61,164.49,3,1,1,0
1495,46,8,190.24,2,0,1,1
1496,66,16,187.06,5,1,1,0
1497,62,48,67.97,5,1,1,0
1498,46,61,88.8,3,1,1,1
1499,47,15,126.77,8,0,1,0
1500,33,65,120.42,5,0,1,1
1501,57,22,149.72,8,1,1,0
1502,36,3,192.26,9,0,1,1
1503,35,54,75.74,9,0,1,0
1504,18,14,123.26,1,0,1,0
1505,31,36,86.94,5,1,1,0
1506,68,67,185.18,3,0,1,0
1507,64,10,195.04,1,1,1,0
1508,67,49,127.02,4,0,1,0
1509,19,65,74.56,2,0,0,1
1510,71,57,169.94,5,1,1,1
1511,45,27,157.6,7,0,1,1
1512,66,5,109.65,3,0,0,1
1513,67,71,184.24,3,1,1,1
1514,47,57,196.62,4,0,1,0
1515,55,15,138.1,5,0,1,0
1516,68,30,139.2,6,0,1,1
1517,21,20,101.65,5,0,1,0
1518,18,37,141.83,6,1,1,0
